date,option_code,underlying_price,strike,option_type,mid,bid,ask,close_price,volume,open_interest,expiry,days_to_expiry,iv
2025-05-09,OPT_30D_120_call,100.1515,120,call,0.0521,0.0471,0.0571,0.0523,1,5,2025-06-08,30,0.2901
2025-05-09,OPT_30D_120_put,100.1515,120,put,19.6051,19.409,19.8011,19.4944,79,8,2025-06-08,30,0.2901
2025-05-09,OPT_30D_80_call,100.1515,80,call,20.3579,20.1543,20.5614,20.3314,14,8,2025-06-08,30,0.2982
2025-05-09,OPT_30D_80_put,100.1515,80,put,0.0093,0.0043,0.0143,0.0093,49,20,2025-06-08,30,0.2982
2025-05-09,OPT_30D_90_call,100.1515,90,call,10.584,10.4782,10.6898,10.6208,58,31,2025-06-08,30,0.2566
2025-05-09,OPT_30D_90_put,100.1515,90,put,0.2108,0.2058,0.2158,0.2106,8,49,2025-06-08,30,0.2566
2025-05-09,OPT_30D_95_call,100.1515,95,call,6.1717,6.11,6.2334,6.2511,6,37,2025-06-08,30,0.2382
2025-05-09,OPT_30D_95_put,100.1515,95,put,0.7862,0.7783,0.7941,0.7864,20,44,2025-06-08,30,0.2382
2025-05-09,OPT_60D_100_call,100.1515,100,call,4.4865,4.4416,4.5313,4.4515,62,20,2025-07-08,60,0.2575
2025-05-09,OPT_60D_100_put,100.1515,100,put,3.843,3.8046,3.8814,3.8547,55,21,2025-07-08,60,0.2575
2025-05-09,OPT_60D_105_call,100.1515,105,call,2.1902,2.1683,2.2121,2.1892,76,7,2025-07-08,60,0.2411
2025-05-09,OPT_60D_105_put,100.1515,105,put,6.5222,6.457,6.5874,6.521,89,39,2025-07-08,60,0.2411
2025-05-09,OPT_60D_110_call,100.1515,110,call,1.2257,1.2134,1.2379,1.2234,26,27,2025-07-08,60,0.2598
2025-05-09,OPT_60D_110_put,100.1515,110,put,10.533,10.4277,10.6384,10.53,63,12,2025-07-08,60,0.2598
2025-05-09,OPT_60D_120_call,100.1515,120,call,0.1657,0.1607,0.1707,0.1655,98,26,2025-07-08,60,0.2447
2025-05-09,OPT_60D_120_put,100.1515,120,put,19.4238,19.2296,19.6181,19.3714,1,45,2025-07-08,60,0.2447
2025-05-09,OPT_60D_80_call,100.1515,80,call,20.5562,20.3506,20.7618,20.6295,9,12,2025-07-08,60,0.217
2025-05-09,OPT_60D_80_put,100.1515,80,put,0.0111,0.0061,0.0161,0.0112,83,19,2025-07-08,60,0.217
2025-05-09,OPT_60D_90_call,100.1515,90,call,11.2211,11.1089,11.3333,11.1604,29,44,2025-07-08,60,0.2467
2025-05-09,OPT_60D_90_put,100.1515,90,put,0.6268,0.6206,0.6331,0.6288,1,4,2025-07-08,60,0.2467
2025-05-09,OPT_60D_95_call,100.1515,95,call,7.2771,7.2044,7.3499,7.2316,42,44,2025-07-08,60,0.2434
2025-05-09,OPT_60D_95_put,100.1515,95,put,1.6583,1.6417,1.6749,1.654,25,18,2025-07-08,60,0.2434
2025-05-09,OPT_90D_100_call,100.1515,100,call,4.5607,4.5151,4.6063,4.5299,71,14,2025-08-07,90,0.2077
2025-05-09,OPT_90D_100_put,100.1515,100,put,3.6722,3.6355,3.7089,3.6547,66,46,2025-08-07,90,0.2077
2025-05-09,OPT_90D_105_call,100.1515,105,call,3.8402,3.8018,3.8786,3.8237,3,13,2025-08-07,90,0.2791
2025-05-09,OPT_90D_105_put,100.1515,105,put,7.9148,7.8357,7.994,7.9426,59,2,2025-08-07,90,0.2791
2025-05-09,OPT_90D_110_call,100.1515,110,call,2.3404,2.317,2.3638,2.3393,33,38,2025-08-07,90,0.2786
2025-05-09,OPT_90D_110_put,100.1515,110,put,11.3782,11.2644,11.492,11.3762,68,21,2025-08-07,90,0.2786
2025-05-09,OPT_90D_120_call,100.1515,120,call,0.641,0.6346,0.6474,0.6433,79,34,2025-08-07,90,0.2663
2025-05-09,OPT_90D_120_put,100.1515,120,put,19.6051,19.409,19.8011,19.55,27,29,2025-08-07,90,0.2663
2025-05-09,OPT_90D_80_call,100.1515,80,call,20.792,20.5841,20.9999,20.8124,27,27,2025-08-07,90,0.2155
2025-05-09,OPT_90D_80_put,100.1515,80,put,0.0509,0.0459,0.0559,0.0506,65,41,2025-08-07,90,0.2155
2025-05-09,OPT_90D_90_call,100.1515,90,call,11.742,11.6246,11.8594,11.7997,60,33,2025-08-07,90,0.2325
2025-05-09,OPT_90D_90_put,100.1515,90,put,0.9272,0.9179,0.9365,0.9186,51,2,2025-08-07,90,0.2325
2025-05-09,OPT_90D_95_call,100.1515,95,call,7.4768,7.402,7.5515,7.4961,8,30,2025-08-07,90,0.2009
2025-05-09,OPT_90D_95_put,100.1515,95,put,1.6251,1.6089,1.6414,1.6192,24,19,2025-08-07,90,0.2009
2025-05-10,OPT_30D_100_call,100.1501,100,call,2.9273,2.898,2.9566,2.9427,92,48,2025-06-09,30,0.2384
2025-05-10,OPT_30D_100_put,100.1501,100,put,2.531,2.5057,2.5563,2.5305,86,42,2025-06-09,30,0.2384
2025-05-10,OPT_30D_105_call,100.1501,105,call,1.4215,1.4073,1.4358,1.4282,3,29,2025-06-09,30,0.2739
2025-05-10,OPT_30D_105_put,100.1501,105,put,6.0129,5.9528,6.073,5.9974,23,6,2025-06-09,30,0.2739
2025-05-10,OPT_30D_110_call,100.1501,110,call,0.448,0.443,0.453,0.4469,33,36,2025-06-09,30,0.2656
2025-05-10,OPT_30D_110_put,100.1501,110,put,10.027,9.9268,10.1273,10.0177,53,39,2025-06-09,30,0.2656
2025-05-10,OPT_30D_120_call,100.1501,120,call,0.0199,0.0149,0.0249,0.02,88,30,2025-06-09,30,0.2559
2025-05-10,OPT_30D_120_put,100.1501,120,put,19.5743,19.3786,19.7701,19.4289,23,1,2025-06-09,30,0.2559
2025-05-10,OPT_30D_80_call,100.1501,80,call,20.3492,20.1457,20.5527,20.3416,18,27,2025-06-09,30,0.2599
2025-05-10,OPT_30D_80_put,100.1501,80,put,0.0036,0.0,0.0071,0.0036,87,36,2025-06-09,30,0.2599
2025-05-10,OPT_30D_90_call,100.1501,90,call,10.6432,10.5368,10.7497,10.7008,69,42,2025-06-09,30,0.2724
2025-05-10,OPT_30D_90_put,100.1501,90,put,0.2716,0.2666,0.2766,0.2715,22,49,2025-06-09,30,0.2724
2025-05-10,OPT_30D_95_call,100.1501,95,call,6.0829,6.0221,6.1437,6.096,18,28,2025-06-09,30,0.2271
2025-05-10,OPT_30D_95_put,100.1501,95,put,0.6989,0.6919,0.7059,0.6996,91,1,2025-06-09,30,0.2271
2025-05-10,OPT_60D_100_call,100.1501,100,call,4.2234,4.1812,4.2656,4.2442,94,23,2025-07-09,60,0.2413
2025-05-10,OPT_60D_100_put,100.1501,100,put,3.5814,3.5456,3.6172,3.5776,61,8,2025-07-09,60,0.2413
2025-05-10,OPT_60D_105_call,100.1501,105,call,2.1763,2.1545,2.1981,2.1817,60,25,2025-07-09,60,0.2402
2025-05-10,OPT_60D_105_put,100.1501,105,put,6.5097,6.4446,6.5748,6.489,22,9,2025-07-09,60,0.2402
2025-05-10,OPT_60D_110_call,100.1501,110,call,0.8573,0.8487,0.8658,0.8545,5,48,2025-07-09,60,0.2271
2025-05-10,OPT_60D_110_put,100.1501,110,put,10.1661,10.0644,10.2677,10.2265,88,46,2025-07-09,60,0.2271
2025-05-10,OPT_60D_120_call,100.1501,120,call,0.272,0.267,0.277,0.2713,69,7,2025-07-09,60,0.2697
2025-05-10,OPT_60D_120_put,100.1501,120,put,19.5317,19.3363,19.727,19.4777,22,26,2025-07-09,60,0.2697
2025-05-10,OPT_60D_80_call,100.1501,80,call,20.5731,20.3674,20.7788,20.6827,93,39,2025-07-09,60,0.2431
2025-05-10,OPT_60D_80_put,100.1501,80,put,0.0295,0.0245,0.0345,0.0294,47,31,2025-07-09,60,0.2431
2025-05-10,OPT_60D_90_call,100.1501,90,call,11.3853,11.2714,11.4991,11.3599,42,36,2025-07-09,60,0.266
2025-05-10,OPT_60D_90_put,100.1501,90,put,0.7925,0.7846,0.8004,0.7983,23,5,2025-07-09,60,0.266
2025-05-10,OPT_60D_95_call,100.1501,95,call,6.8452,6.7768,6.9137,6.8138,29,11,2025-07-09,60,0.21
2025-05-10,OPT_60D_95_put,100.1501,95,put,1.2278,1.2155,1.2401,1.2276,38,33,2025-07-09,60,0.21
2025-05-10,OPT_90D_100_call,100.1501,100,call,4.9164,4.8672,4.9655,4.9456,48,29,2025-08-08,90,0.2259
2025-05-10,OPT_90D_100_put,100.1501,100,put,4.0293,3.989,4.0696,4.0194,67,28,2025-08-08,90,0.2259
2025-05-10,OPT_90D_105_call,100.1501,105,call,3.2274,3.1951,3.2596,3.2368,79,32,2025-08-08,90,0.2474
2025-05-10,OPT_90D_105_put,100.1501,105,put,7.3035,7.2304,7.3765,7.2903,85,43,2025-08-08,90,0.2474
2025-05-10,OPT_90D_110_call,100.1501,110,call,1.7644,1.7468,1.7821,1.7689,69,34,2025-08-08,90,0.2438
2025-05-10,OPT_90D_110_put,100.1501,110,put,10.8037,10.6956,10.9117,10.8783,15,44,2025-08-08,90,0.2438
2025-05-10,OPT_90D_120_call,100.1501,120,call,0.4512,0.4462,0.4562,0.4508,33,37,2025-08-08,90,0.2439
2025-05-10,OPT_90D_120_put,100.1501,120,put,19.4167,19.2225,19.6109,19.4309,16,40,2025-08-08,90,0.2439
2025-05-10,OPT_90D_80_call,100.1501,80,call,20.8535,20.6449,21.062,21.0148,9,43,2025-08-08,90,0.2437
2025-05-10,OPT_90D_80_put,100.1501,80,put,0.1138,0.1088,0.1188,0.1149,26,6,2025-08-08,90,0.2437
2025-05-10,OPT_90D_90_call,100.1501,90,call,11.7476,11.6301,11.8651,11.7672,65,27,2025-08-08,90,0.2331
2025-05-10,OPT_90D_90_put,100.1501,90,put,0.9342,0.9249,0.9436,0.9334,37,12,2025-08-08,90,0.2331
2025-05-10,OPT_90D_95_call,100.1501,95,call,7.6312,7.5549,7.7076,7.63,8,11,2025-08-08,90,0.2105
2025-05-10,OPT_90D_95_put,100.1501,95,put,1.781,1.7632,1.7989,1.797,68,3,2025-08-08,90,0.2105
2025-05-11,OPT_30D_100_call,100.1985,100,call,3.4726,3.4379,3.5074,3.4462,4,43,2025-06-10,30,0.2839
2025-05-11,OPT_30D_100_put,100.1985,100,put,3.0278,2.9976,3.0581,3.0194,75,1,2025-06-10,30,0.2839
2025-05-11,OPT_30D_105_call,100.1985,105,call,1.3754,1.3617,1.3892,1.3862,68,22,2025-06-10,30,0.2678
2025-05-11,OPT_30D_105_put,100.1985,105,put,5.9183,5.8591,5.9775,5.9164,27,49,2025-06-10,30,0.2678
2025-05-11,OPT_30D_110_call,100.1985,110,call,0.2762,0.2712,0.2812,0.2732,16,39,2025-06-10,30,0.2322
2025-05-11,OPT_30D_110_put,100.1985,110,put,9.8068,9.7087,9.9049,9.7567,8,34,2025-06-10,30,0.2322
2025-05-11,OPT_30D_120_call,100.1985,120,call,0.0398,0.0348,0.0448,0.0396,95,7,2025-06-10,30,0.2789
2025-05-11,OPT_30D_120_put,100.1985,120,put,19.5458,19.3503,19.7412,19.631,43,47,2025-06-10,30,0.2789
2025-05-11,OPT_30D_80_call,100.1985,80,call,20.4026,20.1986,20.6066,20.4221,63,12,2025-06-10,30,0.2904
2025-05-11,OPT_30D_80_put,100.1985,80,put,0.0071,0.0021,0.0121,0.0071,63,26,2025-06-10,30,0.2904
2025-05-11,OPT_30D_90_call,100.1985,90,call,10.6226,10.5164,10.7289,10.6343,76,27,2025-06-10,30,0.2551
2025-05-11,OPT_30D_90_put,100.1985,90,put,0.2025,0.1975,0.2075,0.2024,63,46,2025-06-10,30,0.2551
2025-05-11,OPT_30D_95_call,100.1985,95,call,6.4384,6.3741,6.5028,6.4241,30,35,2025-06-10,30,0.2659
2025-05-11,OPT_30D_95_put,100.1985,95,put,1.006,0.9959,1.016,1.0069,6,29,2025-06-10,30,0.2659
2025-05-11,OPT_60D_100_call,100.1985,100,call,4.6023,4.5563,4.6483,4.6068,79,24,2025-07-10,60,0.2632
2025-05-11,OPT_60D_100_put,100.1985,100,put,3.9119,3.8727,3.951,3.9257,11,6,2025-07-10,60,0.2632
2025-05-11,OPT_60D_105_call,100.1985,105,call,1.9409,1.9215,1.9603,1.9584,20,24,2025-07-10,60,0.2233
2025-05-11,OPT_60D_105_put,100.1985,105,put,6.2259,6.1636,6.2881,6.2298,26,39,2025-07-10,60,0.2233
2025-05-11,OPT_60D_110_call,100.1985,110,call,0.834,0.8257,0.8423,0.8321,1,3,2025-07-10,60,0.2241
2025-05-11,OPT_60D_110_put,100.1985,110,put,10.0943,9.9934,10.1953,9.999,39,23,2025-07-10,60,0.2241
2025-05-11,OPT_60D_120_call,100.1985,120,call,0.0663,0.0613,0.0713,0.0665,69,43,2025-07-10,60,0.2096
2025-05-11,OPT_60D_120_put,100.1985,120,put,19.2774,19.0846,19.4702,19.1842,24,49,2025-07-10,60,0.2096
2025-05-11,OPT_60D_80_call,100.1985,80,call,20.6692,20.4625,20.8759,20.5586,39,13,2025-07-10,60,0.2784
2025-05-11,OPT_60D_80_put,100.1985,80,put,0.0771,0.0721,0.0821,0.0771,89,11,2025-07-10,60,0.2784
2025-05-11,OPT_60D_90_call,100.1985,90,call,11.2301,11.1178,11.3424,11.1598,86,23,2025-07-10,60,0.2427
2025-05-11,OPT_60D_90_put,100.1985,90,put,0.5888,0.5829,0.5947,0.5931,96,9,2025-07-10,60,0.2427
2025-05-11,OPT_60D_95_call,100.1985,95,call,7.3163,7.2431,7.3895,7.333,77,42,2025-07-10,60,0.2437
2025-05-11,OPT_60D_95_put,100.1985,95,put,1.6504,1.6339,1.6669,1.6557,13,1,2025-07-10,60,0.2437
2025-05-11,OPT_90D_100_call,100.1985,100,call,4.9731,4.9234,5.0229,4.9571,70,43,2025-08-09,90,0.2274
2025-05-11,OPT_90D_100_put,100.1985,100,put,4.0376,3.9972,4.078,4.0557,33,40,2025-08-09,90,0.2274
2025-05-11,OPT_90D_105_call,100.1985,105,call,3.0898,3.0589,3.1207,3.1101,45,32,2025-08-09,90,0.2392
2025-05-11,OPT_90D_105_put,100.1985,105,put,7.1174,7.0462,7.1886,7.1244,52,36,2025-08-09,90,0.2392
2025-05-11,OPT_90D_110_call,100.1985,110,call,1.3194,1.3062,1.3326,1.3162,87,10,2025-08-09,90,0.2143
2025-05-11,OPT_90D_110_put,100.1985,110,put,10.3102,10.2071,10.4133,10.3371,65,24,2025-08-09,90,0.2143
2025-05-11,OPT_90D_120_call,100.1985,120,call,0.2846,0.2796,0.2896,0.2871,22,49,2025-08-09,90,0.2194
2025-05-11,OPT_90D_120_put,100.1985,120,put,19.2017,19.0097,19.3937,19.2436,97,32,2025-08-09,90,0.2194
2025-05-11,OPT_90D_80_call,100.1985,80,call,20.8668,20.6581,21.0755,20.8664,61,35,2025-08-09,90,0.2301
2025-05-11,OPT_90D_80_put,100.1985,80,put,0.0787,0.0737,0.0837,0.0782,55,0,2025-08-09,90,0.2301
2025-05-11,OPT_90D_90_call,100.1985,90,call,11.7713,11.6536,11.8891,11.6512,8,17,2025-08-09,90,0.2316
2025-05-11,OPT_90D_90_put,100.1985,90,put,0.9095,0.9004,0.9186,0.905,56,34,2025-08-09,90,0.2316
2025-05-11,OPT_90D_95_call,100.1985,95,call,7.8364,7.758,7.9148,7.814,16,5,2025-08-09,90,0.2209
2025-05-11,OPT_90D_95_put,100.1985,95,put,1.9377,1.9184,1.9571,1.9433,63,35,2025-08-09,90,0.2209
2025-05-12,OPT_30D_100_call,100.2306,100,call,3.5541,3.5186,3.5897,3.5787,73,6,2025-06-11,30,0.2895
2025-05-12,OPT_30D_100_put,100.2306,100,put,3.0773,3.0465,3.1081,3.0849,17,11,2025-06-11,30,0.2895
2025-05-12,OPT_30D_105_call,100.2306,105,call,1.3617,1.3481,1.3754,1.3616,24,43,2025-06-11,30,0.2655
2025-05-12,OPT_30D_105_put,100.2306,105,put,5.8726,5.8138,5.9313,5.907,44,25,2025-06-11,30,0.2655
2025-05-12,OPT_30D_110_call,100.2306,110,call,0.5726,0.5668,0.5783,0.5676,16,19,2025-06-11,30,0.2841
2025-05-12,OPT_30D_110_put,100.2306,110,put,10.0711,9.9704,10.1718,10.0059,77,6,2025-06-11,30,0.2841
2025-05-12,OPT_30D_120_call,100.2306,120,call,0.0507,0.0457,0.0557,0.0507,23,3,2025-06-11,30,0.2879
2025-05-12,OPT_30D_120_put,100.2306,120,put,19.5245,19.3293,19.7198,19.5711,16,25,2025-06-11,30,0.2879
2025-05-12,OPT_30D_80_call,100.2306,80,call,20.4286,20.2243,20.6328,20.4023,86,36,2025-06-11,30,0.2444
2025-05-12,OPT_30D_80_put,100.2306,80,put,0.003,0.0,0.006,0.003,74,21,2025-06-11,30,0.2444
2025-05-12,OPT_30D_90_call,100.2306,90,call,10.594,10.4881,10.6999,10.5164,98,2,2025-06-11,30,0.2367
2025-05-12,OPT_30D_90_put,100.2306,90,put,0.1418,0.1368,0.1468,0.1419,43,36,2025-06-11,30,0.2367
2025-05-12,OPT_30D_95_call,100.2306,95,call,6.596,6.53,6.6619,6.6316,90,21,2025-06-11,30,0.2813
2025-05-12,OPT_30D_95_put,100.2306,95,put,1.1314,1.1201,1.1427,1.1312,27,29,2025-06-11,30,0.2813
2025-05-12,OPT_60D_100_call,100.2306,100,call,4.2088,4.1667,4.2509,4.2242,31,25,2025-07-11,60,0.2376
2025-05-12,OPT_60D_100_put,100.2306,100,put,3.4863,3.4514,3.5212,3.4849,4,7,2025-07-11,60,0.2376
2025-05-12,OPT_60D_105_call,100.2306,105,call,2.432,2.4077,2.4563,2.4362,45,25,2025-07-11,60,0.2552
2025-05-12,OPT_60D_105_put,100.2306,105,put,6.6849,6.618,6.7517,6.7547,13,1,2025-07-11,60,0.2552
2025-05-12,OPT_60D_110_call,100.2306,110,call,0.9567,0.9471,0.9662,0.962,20,33,2025-07-11,60,0.2349
2025-05-12,OPT_60D_110_put,100.2306,110,put,10.1849,10.0831,10.2868,10.132,96,4,2025-07-11,60,0.2349
2025-05-12,OPT_60D_120_call,100.2306,120,call,0.1157,0.1107,0.1207,0.1168,86,8,2025-07-11,60,0.2288
2025-05-12,OPT_60D_120_put,100.2306,120,put,19.2948,19.1018,19.4877,19.3787,94,34,2025-07-11,60,0.2288
2025-05-12,OPT_60D_80_call,100.2306,80,call,20.6739,20.4672,20.8806,20.6229,43,12,2025-07-11,60,0.2614
2025-05-12,OPT_60D_80_put,100.2306,80,put,0.0498,0.0448,0.0548,0.0501,16,8,2025-07-11,60,0.2614
2025-05-12,OPT_60D_90_call,100.2306,90,call,11.3581,11.2445,11.4716,11.3398,84,40,2025-07-11,60,0.2548
2025-05-12,OPT_60D_90_put,100.2306,90,put,0.6847,0.6779,0.6916,0.6918,58,43,2025-07-11,60,0.2548
2025-05-12,OPT_60D_95_call,100.2306,95,call,7.1827,7.1108,7.2545,7.1756,26,2,2025-07-11,60,0.2317
2025-05-12,OPT_60D_95_put,100.2306,95,put,1.4847,1.4699,1.4996,1.4901,3,6,2025-07-11,60,0.2317
2025-05-12,OPT_90D_100_call,100.2306,100,call,4.8716,4.8228,4.9203,4.895,32,33,2025-08-10,90,0.2213
2025-05-12,OPT_90D_100_put,100.2306,100,put,3.904,3.8649,3.943,3.9156,79,21,2025-08-10,90,0.2213
2025-05-12,OPT_90D_105_call,100.2306,105,call,3.1276,3.0963,3.1589,3.1252,54,0,2025-08-10,90,0.2405
2025-05-12,OPT_90D_105_put,100.2306,105,put,7.1231,7.0519,7.1944,7.1276,32,18,2025-08-10,90,0.2405
2025-05-12,OPT_90D_110_call,100.2306,110,call,2.0379,2.0176,2.0583,2.0293,38,22,2025-08-10,90,0.2592
2025-05-12,OPT_90D_110_put,100.2306,110,put,10.9967,10.8867,11.1066,10.9615,22,3,2025-08-10,90,0.2592
2025-05-12,OPT_90D_120_call,100.2306,120,call,0.2022,0.1972,0.2072,0.2039,61,23,2025-08-10,90,0.2044
2025-05-12,OPT_90D_120_put,100.2306,120,put,19.0872,18.8964,19.2781,19.1836,37,43,2025-08-10,90,0.2044
2025-05-12,OPT_90D_80_call,100.2306,80,call,20.9247,20.7155,21.134,21.1762,86,28,2025-08-10,90,0.241
2025-05-12,OPT_90D_80_put,100.2306,80,put,0.1046,0.0996,0.1096,0.1045,3,46,2025-08-10,90,0.241
2025-05-12,OPT_90D_90_call,100.2306,90,call,12.0099,11.8898,12.13,12.0812,21,32,2025-08-10,90,0.2495
2025-05-12,OPT_90D_90_put,100.2306,90,put,1.116,1.1048,1.1271,1.1251,10,32,2025-08-10,90,0.2495
2025-05-12,OPT_90D_95_call,100.2306,95,call,7.5784,7.5026,7.6542,7.576,87,39,2025-08-10,90,0.2036
2025-05-12,OPT_90D_95_put,100.2306,95,put,1.6477,1.6312,1.6641,1.6504,56,36,2025-08-10,90,0.2036
2025-05-13,OPT_30D_100_call,100.0698,100,call,3.1721,3.1404,3.2039,3.1942,31,30,2025-06-12,30,0.2636
2025-05-13,OPT_30D_100_put,100.0698,100,put,2.8561,2.8275,2.8846,2.8419,41,6,2025-06-12,30,0.2636
2025-05-13,OPT_30D_105_call,100.0698,105,call,1.4493,1.4348,1.4638,1.4533,18,26,2025-06-12,30,0.2791
2025-05-13,OPT_30D_105_put,100.0698,105,put,6.1209,6.0597,6.1821,6.0913,70,5,2025-06-12,30,0.2791
2025-05-13,OPT_30D_110_call,100.0698,110,call,0.2516,0.2466,0.2566,0.2522,96,24,2025-06-12,30,0.2293
2025-05-13,OPT_30D_110_put,100.0698,110,put,9.9109,9.8118,10.01,9.922,4,31,2025-06-12,30,0.2293
2025-05-13,OPT_30D_120_call,100.0698,120,call,0.053,0.048,0.058,0.0531,81,44,2025-06-12,30,0.292
2025-05-13,OPT_30D_120_put,100.0698,120,put,19.6877,19.4908,19.8846,19.7412,22,10,2025-06-12,30,0.292
2025-05-13,OPT_30D_80_call,100.0698,80,call,20.2808,20.078,20.4836,20.1399,58,26,2025-06-12,30,0.3106
2025-05-13,OPT_30D_80_put,100.0698,80,put,0.014,0.009,0.019,0.0139,60,38,2025-06-12,30,0.3106
2025-05-13,OPT_30D_90_call,100.0698,90,call,10.5719,10.4662,10.6776,10.617,95,0,2025-06-12,30,0.2731
2025-05-13,OPT_30D_90_put,100.0698,90,put,0.2805,0.2755,0.2855,0.2815,24,46,2025-06-12,30,0.2731
2025-05-13,OPT_30D_95_call,100.0698,95,call,6.3387,6.2753,6.4021,6.3148,48,12,2025-06-12,30,0.2659
2025-05-13,OPT_30D_95_put,100.0698,95,put,1.035,1.0246,1.0453,1.0335,28,15,2025-06-12,30,0.2659
2025-05-13,OPT_60D_100_call,100.0698,100,call,4.0626,4.0219,4.1032,4.0821,23,19,2025-07-12,60,0.234
2025-05-13,OPT_60D_100_put,100.0698,100,put,3.5008,3.4658,3.5358,3.5395,59,24,2025-07-12,60,0.234
2025-05-13,OPT_60D_105_call,100.0698,105,call,1.8604,1.8418,1.8791,1.8757,42,35,2025-07-12,60,0.2208
2025-05-13,OPT_60D_105_put,100.0698,105,put,6.2741,6.2114,6.3369,6.292,27,3,2025-07-12,60,0.2208
2025-05-13,OPT_60D_110_call,100.0698,110,call,1.3338,1.3205,1.3471,1.3299,22,17,2025-07-12,60,0.2703
2025-05-13,OPT_60D_110_put,100.0698,110,put,10.7229,10.6156,10.8301,10.6685,6,25,2025-07-12,60,0.2703
2025-05-13,OPT_60D_120_call,100.0698,120,call,0.167,0.162,0.172,0.1657,88,32,2025-07-12,60,0.246
2025-05-13,OPT_60D_120_put,100.0698,120,put,19.5069,19.3118,19.7019,19.3124,33,33,2025-07-12,60,0.246
2025-05-13,OPT_60D_80_call,100.0698,80,call,20.4731,20.2684,20.6779,20.6522,83,45,2025-07-12,60,0.2133
2025-05-13,OPT_60D_80_put,100.0698,80,put,0.0098,0.0048,0.0148,0.0097,78,13,2025-07-12,60,0.2133
2025-05-13,OPT_60D_90_call,100.0698,90,call,10.9726,10.8628,11.0823,10.9564,66,4,2025-07-12,60,0.2239
2025-05-13,OPT_60D_90_put,100.0698,90,put,0.46,0.455,0.465,0.4629,62,22,2025-07-12,60,0.2239
2025-05-13,OPT_60D_95_call,100.0698,95,call,6.8234,6.7552,6.8917,6.834,73,43,2025-07-12,60,0.2131
2025-05-13,OPT_60D_95_put,100.0698,95,put,1.2863,1.2734,1.2991,1.2851,2,32,2025-07-12,60,0.2131
2025-05-13,OPT_90D_100_call,100.0698,100,call,5.3555,5.302,5.4091,5.3593,52,31,2025-08-11,90,0.2505
2025-05-13,OPT_90D_100_put,100.0698,100,put,4.5487,4.5032,4.5942,4.5531,12,41,2025-08-11,90,0.2505
2025-05-13,OPT_90D_105_call,100.0698,105,call,2.6819,2.6551,2.7087,2.6914,3,15,2025-08-11,90,0.2203
2025-05-13,OPT_90D_105_put,100.0698,105,put,6.8382,6.7699,6.9066,6.8709,26,18,2025-08-11,90,0.2203
2025-05-13,OPT_90D_110_call,100.0698,110,call,0.955,0.9455,0.9646,0.9574,39,22,2025-08-11,90,0.1906
2025-05-13,OPT_90D_110_put,100.0698,110,put,10.0745,9.9738,10.1753,10.0941,91,24,2025-08-11,90,0.1906
2025-05-13,OPT_90D_120_call,100.0698,120,call,0.7697,0.762,0.7774,0.77,38,43,2025-08-11,90,0.2808
2025-05-13,OPT_90D_120_put,100.0698,120,put,19.8155,19.6173,20.0136,19.8057,86,40,2025-08-11,90,0.2808
2025-05-13,OPT_90D_80_call,100.0698,80,call,20.761,20.5533,20.9686,20.9346,46,3,2025-08-11,90,0.2385
2025-05-13,OPT_90D_80_put,100.0698,80,put,0.1016,0.0966,0.1066,0.1018,56,47,2025-08-11,90,0.2385
2025-05-13,OPT_90D_90_call,100.0698,90,call,11.7382,11.6208,11.8556,11.6841,20,26,2025-08-11,90,0.2382
2025-05-13,OPT_90D_90_put,100.0698,90,put,1.0051,0.995,1.0151,1.0045,75,17,2025-08-11,90,0.2382
2025-05-13,OPT_90D_95_call,100.0698,95,call,7.5377,7.4623,7.6131,7.5788,92,11,2025-08-11,90,0.2084
2025-05-13,OPT_90D_95_put,100.0698,95,put,1.7678,1.7501,1.7854,1.7732,39,7,2025-08-11,90,0.2084
2025-05-14,OPT_30D_100_call,100.1485,100,call,3.186,3.1542,3.2179,3.1945,96,21,2025-06-13,30,0.2611
2025-05-14,OPT_30D_100_put,100.1485,100,put,2.7913,2.7634,2.8192,2.7922,43,5,2025-06-13,30,0.2611
2025-05-14,OPT_30D_105_call,100.1485,105,call,0.9128,0.9036,0.9219,0.9072,61,32,2025-06-13,30,0.2208
2025-05-14,OPT_30D_105_put,100.1485,105,put,5.5057,5.4507,5.5608,5.5222,15,3,2025-06-13,30,0.2208
2025-05-14,OPT_30D_110_call,100.1485,110,call,0.3982,0.3932,0.4032,0.4012,5,49,2025-06-13,30,0.2569
2025-05-14,OPT_30D_110_put,100.1485,110,put,9.9788,9.879,10.0786,9.9863,98,11,2025-06-13,30,0.2569
2025-05-14,OPT_30D_120_call,100.1485,120,call,0.0212,0.0162,0.0262,0.0212,69,3,2025-06-13,30,0.258
2025-05-14,OPT_30D_120_put,100.1485,120,put,19.5773,19.3815,19.773,19.5477,50,49,2025-06-13,30,0.258
2025-05-14,OPT_30D_80_call,100.1485,80,call,20.3514,20.1478,20.5549,20.3336,17,34,2025-06-13,30,0.2847
2025-05-14,OPT_30D_80_put,100.1485,80,put,0.0059,0.0009,0.0109,0.0059,34,48,2025-06-13,30,0.2847
2025-05-14,OPT_30D_90_call,100.1485,90,call,10.6862,10.5793,10.7931,10.7116,13,43,2025-06-13,30,0.283
2025-05-14,OPT_30D_90_put,100.1485,90,put,0.3161,0.3111,0.3211,0.3161,60,38,2025-06-13,30,0.283
